EVENT TIME: TIMESTAMP,EVENT CONCEPT:NAME,EVENT ORG:RESOURCE,CASE CONCEPT:NAME,CASE ITEM CATEGORY,CASE ITEM TYPE,EVENTID
07/02/20 18:07,Clear Invoice,user_002,4507032322_00490,"3-way match, invoice before GR",Standard,4
05/05/20 11:38,Create Purchase Order Item,user_045,4507032322_00490,"3-way match, invoice before GR",Standard,0
05/07/20 23:59,Vendor creates invoice,NONE,4507032322_00490,"3-way match, invoice before GR",Standard,1
06/05/18 13:40,Record Goods Receipt,user_047,4507032322_00590,"3-way match, invoice before GR",Standard,2
07/06/19 12:55,Record Invoice Receipt,user_001,4507032322_00590,"3-way match, invoice before GR",Standard,3
07/02/20 18:07,Clear Invoice,user_002,4507032322_00590,"3-way match, invoice before GR",Standard,4
05/05/20 11:38,Create Purchase Order Item,user_045,4507032322_00590,"3-way match, invoice before GR",Standard,0
05/07/20 23:59,Vendor creates invoice,NONE,4507032322_00590,"3-way match, invoice before GR",Standard,1
06/05/18 11:03,Record Goods Receipt,user_046,4507032322_00610,"3-way match, invoice before GR",Standard,2
07/06/19 12:55,Record Invoice Receipt,user_001,4507032322_00610,"3-way match, invoice before GR",Standard,3
07/02/20 18:07,Clear Invoice,user_002,4507032322_00610,"3-way match, invoice before GR",Standard,4
05/05/20 11:38,Create Purchase Order Item,user_045,4507032322_00610,"3-way match, invoice before GR",Standard,0
05/07/20 23:59,Vendor creates invoice,NONE,4507032322_00610,"3-way match, invoice before GR",Standard,1
06/05/18 18:16,Record Goods Receipt,user_327,4507032333_00010,"3-way match, invoice before GR",Standard,1
06/05/18 23:59,Vendor creates invoice,NONE,4507032333_00010,"3-way match, invoice before GR",Standard,2
06/02/19 5:11,Record Invoice Receipt,user_020,4507032333_00010,"3-way match, invoice before GR",Standard,3
07/02/20 18:07,Clear Invoice,user_002,4507032333_00010,"3-way match, invoice before GR",Standard,4
05/05/20 11:50,Create Purchase Order Item,user_066,4507032333_00010,"3-way match, invoice before GR",Standard,0
06/05/18 18:16,Record Goods Receipt,user_327,4507032333_00140,"3-way match, invoice before GR",Standard,1
06/05/18 23:59,Vendor creates invoice,NONE,4507032333_00140,"3-way match, invoice before GR",Standard,2
06/02/19 5:28,Record Invoice Receipt,user_020,4507032333_00140,"3-way match, invoice before GR",Standard,3
07/02/20 18:07,Clear Invoice,user_002,4507032333_00140,"3-way match, invoice before GR",Standard,4
05/05/20 11:50,Create Purchase Order Item,user_066,4507032333_00140,"3-way match, invoice before GR",Standard,0
06/05/18 18:16,Record Goods Receipt,user_327,4507032333_00210,"3-way match, invoice before GR",Standard,1
06/05/18 23:59,Vendor creates invoice,NONE,4507032333_00210,"3-way match, invoice before GR",Standard,2
06/02/19 5:17,Record Invoice Receipt,user_020,4507032333_00210,"3-way match, invoice before GR",Standard,3
07/02/20 18:07,Clear Invoice,user_002,4507032333_00210,"3-way match, invoice before GR",Standard,4
05/05/20 11:50,Create Purchase Order Item,user_066,4507032333_00210,"3-way match, invoice before GR",Standard,0
06/08/18 9:38,Record Goods Receipt,user_265,4507032380_00020,"3-way match, invoice before GR",Standard,2
06/08/18 9:41,Record Goods Receipt,user_357,4507032380_00020,"3-way match, invoice before GR",Standard,3
06/06/19 14:26,Record Invoice Receipt,user_015,4507032380_00020,"3-way match, invoice before GR",Standard,4
06/04/20 14:03,Clear Invoice,user_002,4507032380_00020,"3-way match, invoice before GR",Standard,5
05/05/20 14:02,Create Purchase Order Item,user_201,4507032380_00020,"3-way match, invoice before GR",Standard,0
05/07/20 23:59,Vendor creates invoice,NONE,4507032380_00020,"3-way match, invoice before GR",Standard,1
06/02/18 23:59,Vendor creates invoice,NONE,4507032397_00001,"3-way match, invoice after GR",Service,120
07/05/18 16:59,Record Invoice Receipt,user_012,4507032397_00001,"3-way match, invoice after GR",Service,169
06/07/18 8:04,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,121
06/07/18 8:04,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,122
08/09/18 8:01,Record Invoice Receipt,user_013,4507032397_00001,"3-way match, invoice after GR",Service,171
08/09/18 14:30,Clear Invoice,user_002,4507032397_00001,"3-way match, invoice after GR",Service,172
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,133
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,131
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,129
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,128
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,126
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,125
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,124
06/02/19 13:21,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,123
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,132
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,130
06/02/19 13:21,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,127
06/02/19 13:31,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,134
06/02/19 13:31,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,135
06/02/19 13:32,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,140
06/02/19 13:32,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,136
06/02/19 13:32,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,137
06/02/19 13:32,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,139
06/02/19 13:32,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,138
06/02/19 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,146
06/02/19 13:37,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,141
06/02/19 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,142
06/02/19 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,144
06/02/19 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,145
06/02/19 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,143
06/02/19 13:41,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,148
06/02/19 13:41,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,147
06/02/19 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,156
06/02/19 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,154
06/02/19 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,150
06/02/19 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,153
06/02/19 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,152
06/02/19 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,155
06/02/19 13:43,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,149
06/02/19 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,151
06/02/19 13:49,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,157
06/02/19 13:49,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,159
06/02/19 13:49,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,161
06/02/19 13:49,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,160
06/02/19 13:49,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,158
06/02/19 13:53,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,162
06/02/19 13:53,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,163
06/03/19 11:57,Record Invoice Receipt,user_012,4507032397_00001,"3-way match, invoice after GR",Service,164
06/03/19 12:34,Record Invoice Receipt,user_012,4507032397_00001,"3-way match, invoice after GR",Service,165
06/03/19 13:06,Record Invoice Receipt,user_012,4507032397_00001,"3-way match, invoice after GR",Service,166
06/07/19 11:21,Record Invoice Receipt,user_013,4507032397_00001,"3-way match, invoice after GR",Service,167
07/02/20 18:09,Clear Invoice,user_002,4507032397_00001,"3-way match, invoice after GR",Service,170
06/04/20 14:06,Clear Invoice,user_002,4507032397_00001,"3-way match, invoice after GR",Service,168
05/05/20 14:32,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,4
05/05/20 14:32,Create Purchase Order Item,user_200,4507032397_00001,"3-way match, invoice after GR",Service,0
05/05/20 14:32,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,2
05/05/20 14:32,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,1
05/05/20 14:32,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,3
05/05/20 14:33,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,8
05/05/20 14:33,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,9
05/05/20 14:33,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,7
05/05/20 14:33,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,5
05/05/20 14:33,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,6
05/05/20 14:34,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,10
05/05/20 14:34,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,11
05/05/20 14:34,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,13
05/05/20 14:34,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,15
05/05/20 14:34,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,14
05/05/20 14:34,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,12
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,27
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,30
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,26
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,33
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,24
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,20
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,28
05/05/20 14:36,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,16
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,31
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,18
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,17
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,22
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,34
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,25
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,29
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,32
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,23
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,19
05/05/20 14:36,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,21
05/05/20 14:41,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,35
05/05/20 14:41,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,37
05/05/20 14:41,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,38
05/05/20 14:41,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,36
05/06/20 8:03,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,43
05/06/20 8:03,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,41
05/06/20 8:03,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,39
05/06/20 8:03,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,42
05/06/20 8:03,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,40
05/06/20 8:05,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,45
05/06/20 8:05,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,46
05/06/20 8:05,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,44
05/06/20 8:06,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,48
05/06/20 8:06,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,47
05/06/20 8:07,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,50
05/06/20 8:07,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,49
05/06/20 8:07,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,52
05/06/20 8:07,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,51
05/06/20 8:40,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,53
05/06/20 8:40,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,54
05/07/20 13:31,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,59
05/07/20 13:31,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,57
05/07/20 13:31,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,60
05/07/20 13:31,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,58
05/07/20 13:31,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,56
05/07/20 13:31,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,55
05/07/20 13:34,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,65
05/07/20 13:34,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,66
05/07/20 13:34,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,63
05/07/20 13:34,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,61
05/07/20 13:34,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,64
05/07/20 13:34,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,62
05/07/20 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,69
05/07/20 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,72
05/07/20 13:37,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,67
05/07/20 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,70
05/07/20 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,71
05/07/20 13:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,68
05/07/20 13:42,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,75
05/07/20 13:42,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,73
05/07/20 13:42,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,74
05/07/20 13:43,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,76
05/07/20 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,77
05/07/20 13:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,78
05/07/20 13:44,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,79
05/07/20 13:44,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,80
05/07/20 13:45,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,82
05/07/20 13:45,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,81
05/07/20 13:45,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,83
05/07/20 13:46,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,85
05/07/20 13:46,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,84
05/07/20 13:46,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,86
05/07/20 14:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,94
05/07/20 14:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,88
05/07/20 14:37,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,87
05/07/20 14:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,90
05/07/20 14:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,91
05/07/20 14:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,95
05/07/20 14:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,93
05/07/20 14:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,92
05/07/20 14:37,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,89
05/07/20 14:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,101
05/07/20 14:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,97
05/07/20 14:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,99
05/07/20 14:43,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,96
05/07/20 14:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,98
05/07/20 14:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,100
05/07/20 14:43,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,102
05/07/20 14:48,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,103
05/07/20 14:48,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,105
05/07/20 14:48,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,104
05/07/20 14:49,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,107
05/07/20 14:49,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,108
05/07/20 14:49,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,106
05/07/20 14:52,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,110
05/07/20 14:52,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,109
05/07/20 14:52,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,112
05/07/20 14:52,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,111
05/07/20 20:52,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,114
05/07/20 20:52,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,113
05/07/20 21:05,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,116
05/07/20 21:05,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,115
05/07/20 21:06,Record Goods Receipt,user_200,4507032397_00001,"3-way match, invoice after GR",Service,117
05/07/20 21:06,Record Service Entry Sheet,NONE,4507032397_00001,"3-way match, invoice after GR",Service,118
05/07/20 23:59,Vendor creates invoice,NONE,4507032397_00001,"3-way match, invoice after GR",Service,119
06/04/18 10:31,Record Goods Receipt,user_168,4507032423_00040,"3-way match, invoice before GR",Standard,1
06/04/18 23:59,Vendor creates invoice,NONE,4507032423_00040,"3-way match, invoice before GR",Standard,2
06/02/19 14:43,Record Invoice Receipt,user_019,4507032423_00040,"3-way match, invoice before GR",Standard,3
05/05/20 15:40,Create Purchase Order Item,user_148,4507032423_00040,"3-way match, invoice before GR",Standard,0
08/06/20 15:38,Clear Invoice,user_002,4507032423_00040,"3-way match, invoice before GR",Standard,4
06/12/18 16:19,Record Goods Receipt,user_188,4507032427_00040,"3-way match, invoice before GR",Standard,1
11/04/19 10:16,Record Invoice Receipt,user_004,4507032427_00040,"3-way match, invoice before GR",Standard,3
11/08/19 7:33,Remove Payment Block,user_015,4507032427_00040,"3-way match, invoice before GR",Standard,4
11/11/19 14:18,Clear Invoice,user_002,4507032427_00040,"3-way match, invoice before GR",Standard,5
05/05/20 15:50,Create Purchase Order Item,user_079,4507032427_00040,"3-way match, invoice before GR",Standard,0
06/05/20 23:59,Vendor creates invoice,NONE,4507032427_00040,"3-way match, invoice before GR",Standard,2
06/07/19 17:29,Record Goods Receipt,batch_03,4507032434_00010,"3-way match, invoice before GR",Standard,2
06/07/19 23:59,Vendor creates invoice,NONE,4507032434_00010,"3-way match, invoice before GR",Standard,3
06/08/19 14:44,Record Invoice Receipt,user_019,4507032434_00010,"3-way match, invoice before GR",Standard,4
05/05/20 15:57,Create Purchase Order Item,user_326,4507032434_00010,"3-way match, invoice before GR",Standard,0
05/06/20 9:53,Receive Order Confirmation,user_029,4507032434_00010,"3-way match, invoice before GR",Standard,1
08/06/20 15:38,Clear Invoice,user_002,4507032434_00010,"3-way match, invoice before GR",Standard,5
06/01/18 11:11,Record Goods Receipt,user_065,4507032488_00050,"3-way match, invoice before GR",Standard,2
06/01/18 23:59,Vendor creates invoice,NONE,4507032488_00050,"3-way match, invoice before GR",Standard,3
06/08/18 8:44,Record Invoice Receipt,user_020,4507032488_00050,"3-way match, invoice before GR",Standard,4
07/02/20 18:07,Clear Invoice,user_002,4507032488_00050,"3-way match, invoice before GR",Standard,5
05/06/20 4:35,Create Purchase Order Item,batch_03,4507032488_00050,"3-way match, invoice before GR",Standard,0
05/06/20 9:30,Receive Order Confirmation,user_029,4507032488_00050,"3-way match, invoice before GR",Standard,1
06/03/19 23:59,Vendor creates invoice,NONE,4507032491_00140,"3-way match, invoice before GR",Standard,1
06/06/19 18:01,Record Goods Receipt,user_031,4507032491_00140,"3-way match, invoice before GR",Standard,2
06/10/19 10:26,Record Invoice Receipt,user_019,4507032491_00140,"3-way match, invoice before GR",Standard,3
07/02/20 18:07,Clear Invoice,user_002,4507032491_00140,"3-way match, invoice before GR",Standard,5
06/05/20 12:02,Remove Payment Block,user_023,4507032491_00140,"3-way match, invoice before GR",Standard,4
05/06/20 5:36,Create Purchase Order Item,batch_04,4507032491_00140,"3-way match, invoice before GR",Standard,0
06/03/19 23:59,Vendor creates invoice,NONE,4507032491_00170,"3-way match, invoice before GR",Standard,1
06/06/19 18:01,Record Goods Receipt,user_031,4507032491_00170,"3-way match, invoice before GR",Standard,2
06/10/19 10:26,Record Invoice Receipt,user_019,4507032491_00170,"3-way match, invoice before GR",Standard,3
07/02/20 18:07,Clear Invoice,user_002,4507032491_00170,"3-way match, invoice before GR",Standard,5
06/05/20 12:02,Remove Payment Block,user_023,4507032491_00170,"3-way match, invoice before GR",Standard,4
05/06/20 5:36,Create Purchase Order Item,batch_04,4507032491_00170,"3-way match, invoice before GR",Standard,0
06/12/18 15:29,Record Goods Receipt,user_031,4507032491_00190,"3-way match, invoice before GR",Standard,1
06/12/18 23:59,Vendor creates invoice,NONE,4507032491_00190,"3-way match, invoice before GR",Standard,2
06/03/19 10:15,Record Invoice Receipt,user_019,4507032491_00190,"3-way match, invoice before GR",Standard,3
07/05/19 16:15,Remove Payment Block,user_023,4507032491_00190,"3-way match, invoice before GR",Standard,4
07/02/20 18:07,Clear Invoice,user_002,4507032491_00190,"3-way match, invoice before GR",Standard,5
05/06/20 5:36,Create Purchase Order Item,batch_04,4507032491_00190,"3-way match, invoice before GR",Standard,0
06/01/18 23:59,Vendor creates invoice,NONE,4507032498_00040,"3-way match, invoice before GR",Third-party,1
06/05/18 10:51,Record Goods Receipt,user_070,4507032498_00040,"3-way match, invoice before GR",Third-party,2
06/09/19 16:39,Record Invoice Receipt,user_012,4507032498_00040,"3-way match, invoice before GR",Third-party,3
07/02/20 18:07,Clear Invoice,user_002,4507032498_00040,"3-way match, invoice before GR",Third-party,4
05/06/20 7:39,Create Purchase Order Item,user_038,4507032498_00040,"3-way match, invoice before GR",Third-party,0
08/01/18 12:37,Record Invoice Receipt,user_001,4507032509_00090,"3-way match, invoice after GR",Service,8
08/01/18 14:44,Cancel Invoice Receipt,user_012,4507032509_00090,"3-way match, invoice after GR",Service,9
08/01/18 14:54,Clear Invoice,user_012,4507032509_00090,"3-way match, invoice after GR",Service,10
08/01/18 14:59,Record Invoice Receipt,user_012,4507032509_00090,"3-way match, invoice after GR",Service,11
08/01/18 15:05,Record Invoice Receipt,user_012,4507032509_00090,"3-way match, invoice after GR",Service,12
06/11/18 23:59,Vendor creates invoice,NONE,4507032509_00090,"3-way match, invoice after GR",Service,3
06/12/18 23:59,Vendor creates invoice,NONE,4507032509_00090,"3-way match, invoice after GR",Service,4
06/01/20 23:59,Vendor creates debit memo,NONE,4507032509_00090,"3-way match, invoice after GR",Service,6
06/01/20 23:59,Vendor creates invoice,NONE,4507032509_00090,"3-way match, invoice after GR",Service,5
09/04/20 10:29,Clear Invoice,user_002,4507032509_00090,"3-way match, invoice after GR",Service,14
05/06/20 8:00,Create Purchase Order Item,user_172,4507032509_00090,"3-way match, invoice after GR",Service,0
05/06/20 8:20,Record Goods Receipt,user_172,4507032509_00090,"3-way match, invoice after GR",Service,1
05/06/20 8:20,Record Service Entry Sheet,NONE,4507032509_00090,"3-way match, invoice after GR",Service,2
08/06/20 15:40,Clear Invoice,user_002,4507032509_00090,"3-way match, invoice after GR",Service,13
07/07/20 17:00,Record Invoice Receipt,user_020,4507032509_00090,"3-way match, invoice after GR",Service,7
06/11/18 15:06,Record Goods Receipt,batch_12,4507032510_00050,"3-way match, invoice before GR",Standard,1
06/11/18 23:59,Vendor creates invoice,NONE,4507032510_00050,"3-way match, invoice before GR",Standard,2
07/02/20 7:47,Record Invoice Receipt,user_020,4507032510_00050,"3-way match, invoice before GR",Standard,3
